TS_Machine,hr
1555571694.77127,69.81495
1555571695.66193,67.3653
1555571696.56823,66.20383
1555571697.47452,66.20383
1555571698.33393,69.81495
1555571699.20897,68.56825
1555571700.08401,68.56825
1555571700.9278,71.10782
1555571701.74034,73.84273
1555571702.58413,71.10782
1555571703.44354,69.81495
1555571704.28733,71.10782
1555571705.13112,71.10782
1555571705.99054,69.81495
1555571706.84995,69.81496
1555571707.67812,72.44947
1555571708.5219,71.10782
1555571709.39694,68.56825
1555571710.22511,72.44947
1555571711.05327,72.44947
1555571711.89706,71.10782
1555571712.7721,68.56825
1555571713.58464,73.84273
1555571714.42843,71.10782
1555571715.33472,66.20383
1555571716.25664,65.08173
1555571717.11605,69.81495
1555571718.00672,67.3653
1555571718.86613,69.81495
1555571719.77243,66.20383
1555571720.61621,71.10782
1555571721.46,71.10783
1555571722.28817,72.44947
1555571723.14758,69.81495
1555571723.86636,83.47439
1555571724.6789,73.84273
1555571725.36643,87.2687
1555571726.14772,76.79644
1555571726.88213,81.69833
1555571727.69467,73.84273
1555571728.52283,72.44949
1555571729.35099,72.44947
1555571730.21041,69.81495
1555571731.02295,73.84273
1555571731.96049,63.99704
1555571732.7574,75.29063
1555571733.58557,72.44947
1555571734.41373,72.44947
1555571735.24189,72.44947
1555571736.02318,76.79646
1555571736.89822,68.56825
1555571737.78888,67.3653
1555571738.63267,71.10782
1555571739.49209,69.81495
1555571740.36713,68.56825
1555571741.30467,63.99704
1555571742.14846,71.10782
1555571743.03913,67.3653
1555571743.92979,67.3653
1555571744.83609,66.20383
1555571745.72675,67.3653
1555571746.6643,63.99704
1555571747.60184,63.99702
1555571748.53938,63.99704
1555571749.43005,67.3653
1555571750.30509,68.56825
1555571751.21138,66.20383
1555571752.11767,66.20383
1555571752.97709,69.81495
1555571753.86775,67.3653
1555571754.78967,65.08173
1555571755.72722,63.99704
1555571756.58663,69.81495
1555571757.4773,67.3653
1555571758.38359,66.20383
1555571759.28988,66.20383
1555571760.1493,69.81495
1555571761.02434,68.56825
1555571761.93063,66.20383
1555571762.82129,67.3653
1555571763.68071,69.81495
1555571764.57138,67.3653
1555571765.44642,68.56825
1555571766.32146,68.56825
1555571767.18087,69.81495
1555571768.08716,66.20383
1555571768.99345,66.20383
1555571769.83724,71.10782
1555571770.6029,78.36374
1555571771.43107,72.44947
1555571772.24361,73.84273
1555571773.04052,75.29063
1555571773.79055,79.99628
1555571774.61872,72.44947
1555571775.4625,71.10783
1555571776.30629,71.10782
1555571777.19696,67.3653
1555571778.05637,69.81495
1555571778.93142,68.56825
1555571779.79083,69.81495
1555571780.71275,65.08173
1555571781.65029,63.99704
1555571782.55658,66.20383
1555571783.416,69.81495
1555571784.29104,68.56825
1555571785.1817,67.3653
1555571786.05675,68.56825
1555571786.86928,73.84273
1555571787.7287,69.81495
1555571788.58811,69.81495
1555571789.46315,68.56825
1555571790.33819,68.56825
1555571791.24449,66.20383
1555571792.1664,65.08173
1555571793.0727,66.20383
1555571793.96336,67.3653
1555571794.85403,67.3653
1555571795.76032,66.20383
1555571796.65099,67.3653
1555571797.52603,68.56825
1555571798.41669,67.3653
1555571799.32298,66.20383
1555571800.22928,66.20383
1555571801.08869,69.81495
1555571801.96373,68.56825
1555571802.88565,65.08173
1555571803.82319,63.99702
1555571804.71386,67.3653
1555571805.62015,66.20383
1555571806.54207,65.08173
1555571807.46399,65.08173
1555571808.33903,68.56825
1555571809.24532,66.20383
1555571810.16724,65.08173
1555571811.07353,66.20383
1555571811.9642,67.3653
1555571812.87049,66.20383
1555571813.7924,65.08173
1555571814.6987,66.20383
1555571815.52686,72.44947
1555571816.4019,68.56825
1555571817.27694,68.56825
1555571818.12073,71.10782
1555571818.98014,69.81495
1555571819.87081,67.3653
1555571820.79273,65.08173
1555571821.66777,68.56825
1555571822.57406,66.20383
1555571823.48035,66.20383
1555571824.38665,66.20383
1555571825.23043,71.10782
1555571826.1211,67.3653
1555571827.01177,67.3653
1555571827.88681,68.56825
1555571828.74622,69.81495
1555571829.66814,65.08173
1555571830.62131,62.94791
1555571831.5276,66.20383
1555571832.43389,66.20383
1555571833.37144,63.99704
1555571834.30898,63.99704
1555571835.18402,68.56825
1555571836.05906,68.56825
1555571836.9341,68.56825
1555571837.82477,67.3653
1555571838.77794,62.94791
1555571839.6686,67.3653
1555571840.54364,68.56825
1555571841.44994,66.20381
1555571842.35623,66.20383
1555571843.24689,67.3653
1555571844.07506,72.44949
1555571880.35799,76.79646
1555571881.23303,68.56825
1555571882.17057,63.99704
1555571882.99873,72.44947
1555571890.65534,78.36371
1555571891.45225,75.29065
1555571892.26479,73.84273
1555571893.01482,79.99628
1555571893.88986,68.56825
1555571894.88991,59.99723
1555571895.85871,61.93262
1555571896.765,66.20383
1555571897.67129,66.20383
1555571898.54633,68.56825
1555571899.32762,76.79644
1555571900.17141,71.10782
1555571901.03082,69.81495
1555571901.89023,69.81495
1555571902.74965,69.81495
1555571903.65594,66.20383
1555571904.59349,63.99704
1555571905.42165,72.44947
1555571906.29669,68.56825
1555571907.20298,66.20383
1555571908.04677,71.10782
1555571908.89056,71.10782
1555571909.7656,68.56825
1555571910.70314,63.99704
1555571911.57818,68.56825
1555571912.46885,67.3653
1555571913.35952,67.3653
1555571914.25018,67.3653
1555571915.07835,72.44947
1555571915.96901,67.3653
1555571916.92218,62.94791
1555571917.85972,63.99704
1555571918.76602,66.20383
1555571919.73481,61.93262
1555571920.71923,60.94955
1555571921.6099,67.3653
1555571922.50056,67.3653
1555571923.43811,63.99704
1555571924.36003,65.08173
1555571925.21944,69.81495
1555571926.14136,65.08173
1555571927.09453,62.94791
1555571928.00082,66.20383
1555571928.90711,66.20383
1555571929.84465,63.99704
1555571930.65719,73.84273
1555571931.43848,76.79644
1555571932.18851,79.99632
1555571933.04793,69.81495
1555571936.54809,79.99632
1555571937.22,89.29817
1555571937.8919,89.2982
1555571938.54818,91.42432
1555571939.20446,91.42435
1555571939.84512,93.65418
1555571946.15791,91.42435
1555571946.82982,89.29817
1555571947.5486,83.47441
1555571948.28301,81.69833
1555571949.01742,81.69836
1555571949.78308,78.36371
1555571950.51749,81.69833
1555571951.26752,79.99628
1555571952.04881,76.79646
1555571952.86135,73.84273
1555571953.70513,71.10782
1555571954.51767,73.84273
1555571955.34584,72.44947
1555571956.22088,68.56825
1555571957.06467,71.10782
1555571957.83033,78.36374
1555571958.62724,75.29063
1555571959.42415,75.29063
1555571960.25231,72.44947
1555571961.0336,76.79644
1555571961.84614,73.84275
1555571962.72118,68.56825
1555571963.61184,67.3653
1555571964.47126,69.81495
1555571965.3463,68.56825
1555571966.19009,71.10782
1555571967.06513,68.56825
1555571967.87767,73.84273
1555571968.72146,71.10782
1555571969.61212,67.3653
1555571970.51841,66.20383
1555571971.3622,71.10782
1555571972.20599,71.10782
1555571973.06541,69.81495
1555571973.95607,67.3653
1555571974.76861,73.84273
1555571975.64365,68.56825
1555571976.53432,67.3653
1555571977.45623,65.08173
1555571978.30002,71.10782
1555571979.15944,69.81495
1555571980.0501,67.3653
1555571980.9564,66.20383
1555571981.78456,72.44947
1555571982.64397,69.81496
1555571983.56589,65.08172
1555571984.44093,68.56825
1555571985.25347,73.84275
1555571986.11289,69.81495
1555571986.98793,68.56825
1555571987.81609,72.44947
1555571988.65988,71.10782
1555571989.51929,69.81495
1555571990.44121,65.08173
1555571991.285,71.10782
1555571992.12879,71.10782
1555571993.00383,68.56825
1555571993.91012,66.20383
1555571994.76954,69.81495
1555571995.64458,68.56825
1555571996.48837,71.10782
1555571997.33216,71.10782
1555571997.98844,91.42435
1555571998.8166,72.44947
1555571999.4885,89.2982
1555572006.59821,95.99553
1555572007.27012,89.2982
1555572007.91077,93.65418
1555572008.55142,93.65421
1555572009.20771,91.42435
1555572009.86399,91.42432
1555572010.50464,93.65421
1555572011.12967,95.99553
1555572011.7547,95.99557
1555572012.4266,89.29817
1555572013.05163,95.99557
1555572013.69229,93.65418
1555572014.37982,87.2687
1555572015.12985,79.99628
1555572015.89551,78.36371
1555572016.62992,81.69836
1555572017.39558,78.36371
1555572018.20812,73.84273
1555572019.05191,71.10782
1555572019.8957,71.10782
1555572020.67699,76.79646
1555572021.48952,73.84273
1555572022.34894,69.81495
1555572023.27086,65.08173
1555572024.09902,72.44947
1555572024.97406,68.56825
1555572025.88035,66.20383
1555572026.78664,66.20383
1555572027.67731,67.3653
1555572028.56798,67.3653
1555572029.48989,65.08173
1555572030.39619,66.20383
1555572031.28685,67.3653
1555572032.16189,68.56825
1555572033.05256,67.3653
1555572033.97448,65.08173
1555572034.84952,68.56825
1555572035.72456,68.56825
1555572036.5996,68.56825
1555572037.49026,67.3653
1555572038.31843,72.44947
1555572039.19347,68.56825
1555572040.06851,68.56825
1555572040.92792,69.81495
1555572041.74046,73.84273
1555572042.56863,72.44947
1555572043.42804,69.81495
1555572044.27183,71.10782
1555572045.08437,73.84275
1555572045.8969,73.84273
1555572046.69382,75.29063
1555572047.53761,71.10782
1555572048.38139,71.10782
1555572049.19393,73.84273
1555572050.00647,73.84273
1555572050.86588,69.81495
1555572051.67842,73.84275
1555572052.47533,75.29063
1555572053.39725,65.08173
1555572054.3348,63.99704
1555572066.03846,67.3653
1555572091.36776,91.42435
1555572092.02404,91.42432
1555572092.68032,91.42435
1555572093.32098,93.65421
1555572093.99288,89.29817
1555572094.68041,87.26867
1555572095.41482,81.69836
1555572096.18048,78.36371
1555572096.9774,75.29063
1555572097.78993,73.84273
1555572098.57122,76.79646
1555572099.33688,78.36371
1555572100.14942,73.84273
1555572100.96195,73.84273
1555572101.77449,73.84273
1555572102.60266,72.44949
1555572103.44644,71.10782
1555572117.61898,69.81495
1555572118.43151,73.84273
1555572119.29093,69.81495
1555572120.15034,69.81495
1555572121.00976,69.81495
1555572121.80667,75.29063
1555572146.65157,91.42432
1555572147.47973,72.44947
1555572148.27665,75.29063
1555572149.18294,66.20383
1555572157.90209,75.29065
1555572158.73025,72.44947
1555572159.57404,71.10782
1555572160.38658,73.84273
1555572161.246,69.81495
1555572162.10541,69.81495
1555572162.98045,68.56825
1555572163.76174,76.79644
1555572164.57428,73.84275
1555572165.32431,79.99628
1555572166.15247,72.44947
1555572166.94939,75.29063
1555572167.84005,67.3653
1555572168.74634,66.20383
1555572169.57451,72.44947
1555572170.40267,72.44947
1555572171.26209,69.81495
1555572172.15275,67.3653
1555572172.96529,73.84275
1555572173.74658,76.79644
1555572174.52786,76.79644
1555572175.24664,83.47439
1555572175.9498,85.3294
1555572176.66859,83.47439
1555572177.40299,81.69836
1555572178.16866,78.36371
1555572178.90306,81.69833
1555572179.69998,75.29063
1555572180.52814,72.44949
1555572181.38755,69.81495
1555572182.23134,71.10782
1555572183.04388,73.84273
1555572183.87204,72.44947
1555572184.71583,71.10782
1555572185.544,72.44947
1555572186.32528,76.79644
1555572187.13782,73.84275
1555572187.96598,72.44947
1555572188.8254,69.81495
1555572189.63794,73.84273
1555572190.49735,69.81495
1555572191.40364,66.20383
1555572192.27868,68.56825
1555572193.09122,73.84273
1555572193.91938,72.44947
1555572194.76317,71.10782
1555572195.56009,75.29065
1555572196.357,75.29063
1555572197.18516,72.44947
1555572198.04458,69.81495
1555572198.85711,73.84273
1555572199.7009,71.10782
1555572200.56032,69.81495
1555572201.45098,67.3653
1555572202.2479,75.29063
1555572203.09168,71.10783
1555572203.9511,69.81495
1555572204.81051,69.81495
1555572205.62305,73.84273
1555572206.46684,71.10782
1555572207.31063,71.10782
1555572208.09192,76.79644
1555572208.93571,71.10782
1555572209.81075,68.56825
1555572210.73266,65.08173
1555572211.57645,71.10782
1555572212.42024,71.10783
1555572213.29528,68.56825
1555572214.18595,67.3653
1555572215.01411,72.44947
1555572215.87353,69.81495
1555572216.77982,66.20383
1555572217.70174,65.08173
1555572218.57678,68.56825
1555572219.43619,69.81495
1555572220.29561,69.81495
1555572221.18627,67.3653
1555572222.01444,72.44947
1555572222.88948,68.56825
1555572223.79577,66.20383
1555572224.62393,72.44947
1555572225.42084,75.29063
1555572226.15525,81.69833
1555572226.85841,85.3294
1555572227.48344,95.99553
1555572235.60882,91.42432
1555572236.29635,87.2687
1555572237.01513,83.47439
1555572237.78079,78.36371
1555572238.5777,75.29063
1555572239.40587,72.44949
1555572240.2184,73.84273
1555572240.98406,78.36371
1555572241.78098,75.29063
1555572242.59351,73.84273
1555572243.4373,71.10782
1555572244.29672,69.81496
1555572245.12488,72.44947
1555572245.90617,76.79644
1555572246.7187,73.84273
1555572247.53124,73.84273
1555572248.32815,75.29063
1555572249.14069,73.84275
1555572250.03136,67.3653
1555572250.9689,63.99702
1555572251.87519,66.20383
1555572252.75023,68.56825
1555572253.59402,71.10783
1555572254.46906,68.56825
1555572255.29723,72.44947
1555572256.15664,69.81495
1555572257.01606,69.81495
1555572257.93797,65.08173
1555572258.87552,63.99704
1555572259.78181,66.20383
1555572260.60997,72.44947
1555572261.46939,69.81495
1555572262.34443,68.56825
1555572263.18822,71.10782
1555572264.00076,73.84273
1555572264.84454,71.10782
1555572265.68833,71.10782
1555572266.50087,73.84273
1555572267.36029,69.81495
1555572268.2197,69.81495
1555572269.12599,66.20383
1555572270.00103,68.56825
1555572270.84482,71.10783
1555572271.73549,67.3653
1555572272.65741,65.08172
1555572273.5637,66.20383
1555572274.40749,71.10782
1555572275.29815,67.3653
1555572276.18882,67.3653
1555572277.00136,73.84275
1555572277.78264,76.79644
1555572278.61081,72.44947
1555572279.48585,68.56825
1555572280.32964,71.10782
1555572281.18905,69.81495
1555572282.07972,67.3653
1555572283.00164,65.08173
1555572283.81417,73.84273
1555572284.72046,66.20383
1555572285.64238,65.08173
1555572286.54867,66.20383
1555572287.37684,72.44947
1555572288.25188,68.56825
1555572289.15817,66.20383
1555572290.00196,71.10782
1555572290.8145,73.84273
1555572291.67391,69.81495
1555572292.53333,69.81496
1555572293.33024,75.29063
1555572294.17403,71.10782
1555572295.06469,67.3653
1555572295.95536,67.3653
1555572296.78352,72.44947
1555572297.67419,67.3653
1555572298.54923,68.56825
1555572299.37739,72.44947
1555572300.18993,73.84273
1555572301.03372,71.10782
1555572301.90876,68.56825
1555572302.75255,71.10782
1555572303.56509,73.84275
1555572304.45575,67.3653
1555572305.33079,68.56825
1555572306.17458,71.10782
1555572306.94024,78.36371
1555572307.73716,75.29063
1555572308.54969,73.84273
1555572309.31535,78.36374
1555572310.11227,75.29063
1555572310.9248,73.84273
1555572311.76859,71.10782
1555572312.58113,73.84273
1555572313.40929,72.44947
1555572314.28433,68.56825
1555572315.19063,66.20383
1555572316.01879,72.44947
1555572316.89383,68.56827
1555572317.75324,69.81495
1555572318.61266,69.81495
1555572319.40957,75.29063
1555572320.23773,72.44947
1555572321.03465,75.29063
1555572321.83156,75.29063
1555572322.61284,76.79646
1555572323.44101,72.44947
1555572324.33167,67.3653
1555572325.25359,65.08173
1555572326.11301,69.81495
1555572327.0193,66.20383
1555572327.94122,65.08173
1555572328.78501,71.10782
1555572329.6913,66.20383
1555572330.61322,65.08173
1555572331.55076,63.99702
1555572342.48877,71.10782
1555572347.44212,71.10783
1555572348.17653,81.69833
1555572348.94219,78.36371
1555572349.7391,75.29063
1555572350.50476,78.36374
1555572351.19229,87.26867
1555572352.09859,66.20383
1555572363.86476,76.79644
1555572364.55229,87.2687
1555572365.4117,69.81495
1555572375.80281,73.84273
1555572376.52159,83.47441
1555572377.3185,75.29063
1555572378.05291,81.69833
1555572378.8342,76.79646
1555572379.49048,91.42432
1555572380.20926,83.47439
1555572390.56912,65.08173
1555572391.42853,69.81495
1555572392.36608,63.99704
1555572393.3505,60.94956
1555572394.27241,65.08173
1555572395.16308,67.3653
1555572404.69477,76.79644
1555572405.42918,81.69836
1555572406.16359,81.69833
1555572406.91362,79.99628
1555572420.55488,81.69833
1555572421.32054,78.36374
1555572422.1487,72.44947
1555572423.00812,69.81495
1555572423.89879,67.3653
1555572424.78945,67.3653
1555572425.64887,69.81495
1555572426.49266,71.10782
1555572427.33644,71.10782
1555572428.21149,68.56825
1555572429.10215,67.3653
1555572429.96157,69.81495
1555572430.83661,68.56825
1555572431.71165,68.56825
1555572432.60231,67.3653
1555572433.43048,72.44947
1555572434.27427,71.10782
1555572435.13368,69.81495
1555572435.9931,69.81495
1555572436.85251,69.81496
1555572437.74318,67.3653
1555572438.66509,65.08172
1555572439.60264,63.99704
1555572440.4308,72.44947
1555572441.32147,67.3653
1555572442.22776,66.20383
1555572443.11843,67.3653
1555572444.02472,66.20383
1555572444.94664,65.08173
1555572445.86855,65.08173
1555572446.71234,71.10782
1555572447.57176,69.81495
1555572448.4468,68.56825
1555572449.35309,66.20383
1555572450.16563,73.84273
1555572451.04067,68.56825
1555572451.91571,68.56827
1555572452.79075,68.56825
1555572453.63454,71.10782
1555572454.49395,69.81495
1555572455.36899,68.56825
1555572456.21278,71.10782
1555572456.21278,71.10782
1555572457.05657,71.10782
1555572457.90036,71.10782
1555572458.74415,71.10782
1555572488.02676,68.56825
1555572488.94867,65.08173
1555572489.77684,72.44947
1555572490.63625,69.81495
1555572491.52692,67.3653
1555572492.40196,68.56825
1555572493.2145,73.84273
1555572494.12079,66.20383
1555572494.9177,75.29063
1555572495.74586,72.44949
1555572496.54277,75.29063
1555572497.35531,73.84273
1555572498.1991,71.10782
1555572499.08977,67.3653
1555572499.96481,68.56825
1555572500.79297,72.44947
1555572501.65239,69.81495
1555572502.55868,66.20383
1555572503.4806,65.08173
1555572504.35564,68.56825
1555572505.1838,72.44947
1555572506.05884,68.56825
1555572506.91826,69.81495
1555572507.7933,68.56825
1555572508.63709,71.10782
1555572509.54338,66.20383
1555572510.48092,63.99704
1555572511.37159,67.3653
1555572512.21538,71.10782
1555572520.35638,69.81495
1555572521.21579,69.81495
1555572521.98145,78.36371
1555572522.80962,72.44947
1555572523.63778,72.44949
1555572524.49719,69.81495
1555572525.24723,79.99628
1555572526.1379,67.3653
1555572526.93481,75.29063
1555572527.74735,73.84273
1555572528.55988,73.84273
1555572529.35679,75.29065
1555572530.15371,75.29063
1555572531.01312,69.81495
1555572531.85691,71.10782
1555572532.7632,66.20383
1555572533.63824,68.56825
1555572534.51328,68.56825
1555572535.34145,72.44947
1555572536.20086,69.81495
1555572537.09153,67.3653
1555572537.96657,68.56825
1555572538.79473,72.44947
1555572539.56039,78.36374
1555572540.38856,72.44947
1555572541.21672,72.44947
1555572541.98238,78.36371
1555572542.77929,75.29063
1555572543.62308,71.10782
1555572544.46687,71.10782
1555572554.35795,72.44947
1555572555.17049,73.84273
1555572556.02991,69.81495
1555572556.96745,63.99704
1555572570.09306,73.84275
1555572592.81286,83.47439
1555572593.53164,83.47441
1555572594.2973,78.36371
1555572595.07859,76.79644
1555572595.85987,76.79644
1555572596.62553,78.36374
1555572597.40682,76.79644
1555572598.20373,75.29063
1555572599.0319,72.44947
1555572599.84443,73.84273
1555572600.68822,71.10782
1555572601.56326,68.56825
1555572602.45393,67.3653
1555572603.32897,68.56825
1555572604.18838,69.81496
1555572605.0478,69.81495
1555572605.86034,73.84273
1555572606.70413,71.10782
1555572607.36041,91.42432
1555572608.21982,69.81495
1555572608.8761,91.42435
1555572609.54801,89.29817
1555572610.26679,83.47441
1555572610.9387,89.29817
1555572611.62623,87.2687
1555572612.28251,91.42432
1555572613.03254,79.99632
1555572629.64269,72.44947
1555572630.4396,75.29063
1555572641.01822,79.99628
1555572641.83075,73.84275
1555572642.62767,75.29063
1555572667.0663,69.81496
1555572667.83196,78.36371
1555572668.75388,65.08173
1555572669.55079,75.29063
1555572670.4727,65.08173
1555572671.42587,62.94791
1555572672.37904,62.94791
1555572673.31659,63.99702
1555572674.051,81.69836
1555572674.91041,69.81495
1555572692.23934,71.10782
1555572693.02062,76.79644
1555572693.89566,68.56825
1555572694.69258,75.29063
1555572700.84911,83.47439
1555572701.64602,75.29063
1555572702.39606,79.99632
1555572703.17734,76.79644
1555572703.943,78.36371
1555572704.73992,75.29063
1555572705.58371,71.10783
1555572706.41187,72.44947
1555572707.20878,75.29063
1555572708.03694,72.44947
1555572708.86511,72.44947
1555572709.67765,73.84273
1555572710.47456,75.29063
1555572711.30272,72.44949
1555572712.14651,71.10782
1555572712.95905,73.84273
1555572713.78721,72.44947
1555572714.64663,69.81495
1555572715.50604,69.81495
1555572716.3342,72.44947
1555572717.20924,68.56825
1555572718.09991,67.3653
1555572719.0062,66.20383
1555572719.84999,71.10782
1555572720.72503,68.56825
1555572721.58445,69.81495
1555572722.47511,67.3653
1555572723.30328,72.44947
1555572724.17832,68.56827
1555572725.06898,67.36528
1555572725.95965,67.3653
1555572726.80344,71.10783
1555572727.70973,66.20383
1555572728.64727,63.99702
1555572729.63169,60.94956
1555572730.56924,63.99704
1555572731.4599,67.3653
1555572732.3662,66.20383
1555572741.21036,83.47439
1555572742.06977,69.81495
1555572742.81981,79.99628
1555572755.77353,66.20383
1555572756.67982,66.20383
1555572763.50826,69.81495
1555572764.39893,67.3653
1555572765.30522,66.20383
1555572766.13338,72.44947
1555572766.9928,69.81495
1555572767.85221,69.81495
1555572768.72726,68.56825
1555572769.57104,71.10782
1555572770.47734,66.20383
1555572771.39925,65.08173
1555572772.25867,69.81495
1555572773.11808,69.81495
1555572774.00875,67.3653
1555572774.89942,67.3653
1555572775.77446,68.56825
1555572776.61825,71.10782
1555572777.49329,68.56825
1555572778.36833,68.56825
1555572779.16524,75.29063
1555572779.91527,79.99632
1555572780.69656,76.79644
1555572781.52472,72.44947
1555572782.43101,66.20383
1555572783.30606,68.56825
1555572808.97912,101.048
1555572809.58852,98.45699
1555572810.19793,98.45695
1555572810.82295,95.99557
1555572811.47924,91.42432
1555572812.22927,79.99632
1555572812.9168,87.26867
1555572813.61996,85.32937
1555572814.38562,78.36374
1555572815.15128,78.36371
1555572815.87006,83.47439
1555572816.6201,79.99632
1555572817.37013,79.99628
1555572818.13579,78.36371
1555572818.88583,79.99632
1555572819.71399,72.44947
1555572820.43277,83.47439
1555572821.04218,98.45699
1555572826.07366,76.79644
1555572878.85736,76.79644
1555572879.65427,75.29063
1555572880.45118,75.29065
1555572881.23247,76.79644
1555572881.99813,78.36371
1555572882.77941,76.79644
1555572883.5607,76.79644
1555572884.31073,79.99632
1555572896.23316,71.10782
1555572897.09257,69.81495
1555572897.96762,68.56825
1555572898.84266,68.56825
